review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
R2C2LC91XMZFCW,5,33,33,N,N
RMBWLQIPF9W95,5,159,169,N,Y
R2FBK2DK4HUR1W,5,57,60,N,Y
R1PLX7Z3EATFY6,5,26,26,N,N
R2R7KYQG818UW4,1,40,44,N,N
R3GVNTSI0D4JF1,2,89,97,N,Y
R2BR21R7ZF0KHI,5,20,21,N,Y
RIXDEFT0D6APZ,1,21,24,N,Y
RYQ7N3HCA71BT,5,28,34,N,N
R3H2SDA419SDBI,5,150,160,N,Y
R1JZNP48AUHM8Q,2,33,41,N,N
R3FQEESZAGPMDG,5,26,28,N,N
R2KI6OSERJFAXM,5,20,21,N,N
RI05IJRQU04OO,2,26,26,N,N
ROWHU5SIYL65R,4,38,41,N,Y
R2YHQ9SDG2ALS5,5,23,23,N,N
R1ESAALQAXE8T9,5,32,34,N,Y
R1273SCYCOSHYW,1,20,20,N,N
R1JSLS4ECZZ5NM,4,70,71,N,Y
R7CIVA9ABT2QK,5,22,24,N,Y
R1X7E8YC2LEPKI,5,20,23,N,Y
R1GD1H83E2IQH9,1,78,92,N,N
RFLV8XPKGQ8PR,4,20,20,N,N
R3HKTXHBQ3V2T4,4,20,20,N,Y
R2YCNZB6SL5QL8,1,153,157,N,N
R31HJR3R0JMAZI,3,40,45,N,Y
R3R0OS8TUTNOFG,1,22,26,N,N
R248UP0HZWALBS,3,83,91,N,Y
R2C2L0GKGITL06,2,30,33,N,N
R3O4XXIS398BSY,5,56,66,N,N
R21F97GLO8KNQF,5,23,23,N,N
RL7J76MX3JFZO,5,38,40,N,N
R2XEEGOPDY8V4N,5,22,24,N,Y
REBRNLN9KRZ1E,4,79,82,N,N
RS4NA824VSCS5,5,60,65,N,Y
R1XEI5OH25Q6V9,5,30,32,N,Y
RR72II453IOQO,5,59,60,N,Y
R3VHS5U75YCNKX,1,55,62,N,N
R1T4KDYPALI65X,3,32,37,N,N
R1WGFF8IPOQH53,1,23,25,N,Y
RC98H7ZA0ED38,2,27,29,N,Y
R3T69BC8TEW08T,2,71,77,N,Y
R2TYZ9X4HBO36B,2,37,39,N,Y
R2JQUTMAK7R26I,1,28,33,N,Y
R368IOWPG0EXCK,4,49,53,N,Y
REIKHTHBK279S,1,28,29,N,Y
RIA66OF6LS195,5,42,44,N,Y
R1PMWC7AXEUSJS,1,28,30,N,N
R3U6PVF57NT23H,5,20,25,N,N
RZGBUDJLIGJHJ,5,40,54,N,N
R2B3GEYRK4QAQ,5,120,120,N,Y
R1D0LFODVZDD5Y,4,78,80,N,Y
R2XKODK11OT2AC,4,27,33,N,Y
R2UYNTX97QUMFY,2,40,44,N,Y
RKSFF1EAPEG0Q,3,174,197,N,Y
R29MWPQY5FCV5Z,3,47,54,N,Y
R139VUP4W3K62K,5,104,114,N,N
R1V61NQEQMYFR1,5,119,126,N,Y
RF9YOKDGOBRQR,1,39,53,N,N
R5N8V5RGPJJ3D,1,77,81,N,N
R1S3GWHR4DAJ8V,5,28,30,N,N
R1YLO9OKMTG2QI,5,68,70,N,Y
R23UN89GXCEWRT,1,39,53,N,Y
R2CF40H0UB09K0,5,29,30,N,N
R3OQ2JQHOC73P3,5,58,58,N,Y
R3OVOKR3X1KOEU,1,49,52,N,Y
R19GO4VMCUDUMI,1,20,23,N,Y
RF2YQ2VKZXRYG,5,30,30,N,N
RLFJVU1JL96N6,5,1434,1509,N,Y
RFHEEFI54C1T1,3,50,55,N,Y
R12WH6OQS8CXFY,5,45,52,N,Y
R13DPYRDW95TDW,4,21,22,N,Y
R1MV3IQHKFX0QD,2,20,21,N,Y
RJMIZJZBNN5MT,1,23,23,N,Y
RPXG3UPR03AO8,5,72,78,N,Y
R1HPZ3E65LETCR,5,21,21,N,Y
RBGFQQ8QHTJ8O,1,23,34,N,Y
R3MY9A50SPG9Q0,1,119,143,N,Y
R2E460KZVPQ7E4,5,37,40,N,N
R29KH7RPZERG66,5,25,32,N,Y
R1SUIF350H1HZ9,1,20,20,N,Y
R1WK6WVVAGZVRA,1,24,29,N,Y
R2KVK1WJYKTLH3,4,20,22,N,Y
R2R8HZ71MQ77Q7,3,62,62,N,Y
RSJE2QYNV68JB,5,213,242,N,N
R131ZRRBSM6LJ5,5,23,24,N,Y
R2C9XLNGOE18PK,4,92,96,N,N
RQ1TYP3XO57U0,5,32,32,N,Y
R2DGES7EP1X0PX,5,21,21,N,N
R3AII99OIM531,5,26,26,N,Y
R23N6D0LTJDY0G,5,24,24,N,Y
R2QCWG2RRJR3CX,5,105,113,N,Y
R15XPKTZRPRWSB,4,33,33,N,Y
R34T4R0HCVHHP5,5,54,56,N,N
R3ELVTOIICXIAP,3,294,320,N,N
RLFQFIXIXBSP1,5,22,22,N,N
R2XPROP6JVSGXY,1,56,66,N,Y
RSBN8F3FMVW7Z,1,25,45,N,N
R2I9JBJ553JLHU,5,164,172,N,Y
R31QLOZKG64STM,3,61,79,N,Y
RHYKTNY67LV9A,5,38,41,N,Y
RHUK65R1NG9WA,2,33,35,N,Y
R383QRY1X17GJ7,5,59,64,N,Y
R1KJVDNUV80WBN,1,25,48,N,Y
R3F0SY0N17FHTC,1,22,24,N,N
R1PEGSXCVMXA1V,1,22,25,N,N
RAW50U25D8YSF,5,20,22,N,Y
R26MOXSC87U6JE,5,26,29,N,Y
R2E25QHLTXK9GX,1,71,77,N,N
R1SNUBK95CEIYT,5,38,38,N,N
RKDJIKDTWKAFY,5,704,724,N,N
R8F4ETSN67ROD,2,21,23,N,Y
RRQ2Z8VP6PPGJ,5,57,59,Y,N
R3GRDBPS534KQX,1,56,64,N,Y
R2IWSJDAPFZ9VM,5,88,90,N,Y
R1XMA4ND43YF7L,4,30,32,N,Y
RV470CTQ7VA5W,5,25,25,N,Y
R2WLCAFNVHI42J,5,27,28,N,Y
R37OGWEKSCGTXX,5,28,28,N,N
RDOUXSC077Y4T,5,42,42,N,Y
R341WJE1IAFSFA,1,136,140,N,N
R2CNMGRXMIVWZ2,5,1252,1394,N,N
R1DBJWXSCFOIOJ,5,20,28,N,Y
R162ABEI4SJ80D,5,49,51,N,Y
R1ZSJ2VW6U3TXH,1,46,53,N,N
RF7F0ODSWA106,5,30,32,N,N
R2Z6G3WF5CJFN2,3,92,94,N,Y
R1YV0QVQJGPRJ,1,24,26,N,N
R14DSMGEHZTHGT,1,21,24,N,Y
R2MSV8DEQ7RXBF,4,81,85,N,Y
R1FPLIO6YCY7VX,1,24,27,N,N
R1REU0TKZCNGMQ,4,23,27,N,N
R21HN4F5EAGRVE,5,27,28,N,Y
RJU8LGOMK1TAC,5,32,33,N,Y
R2122Q73TBXYF2,4,26,28,N,Y
R1C9UWI5V24S3Y,5,33,33,N,N
R1LF8YY92XWQDF,1,22,23,N,N
R29K7O81906D3J,1,39,50,N,N
R31DFUDDYSOE6C,1,32,33,N,Y
R1S376AWRHZSWD,5,57,59,N,Y
R6WOT5DVYK87T,4,31,34,N,N
RRK5W6U5HZQTT,2,340,375,N,Y
RSXV78EKEKY1X,5,32,33,N,N
R12OQYITYFB1JT,5,20,21,N,N
REMHHA2QJQJOW,3,25,26,N,N
R3FKYTXJ40ZFKR,5,35,45,N,Y
R1IMW06PNDESYR,5,26,30,N,N
R14MLHKQLGAORK,1,25,64,N,Y
R24MYE0DFP2KRF,5,24,24,N,N
R2A8LTXD9R99PO,1,23,25,N,N
R12WV9Q5TLPLM3,5,69,73,N,N
R3VNIDEO08BT8R,5,38,41,N,N
R1I5M56SL4RDEW,3,20,20,N,N
R74OHRRWROPWA,5,106,109,N,Y
RM70Q6OHIJ4BQ,1,27,31,N,Y
R1L55S92Q7GJQH,5,37,37,N,Y
R3ALZBTQ91TDUB,1,45,56,N,Y
R6ZGJEAGLGBXW,5,26,33,N,Y
R1GVGN6QGYHJUT,4,28,29,N,N
R3B15APUTQ37N2,5,42,42,N,N
R1306M9ZDIY5G1,3,151,177,N,Y
R2XJB16E69FI60,3,38,44,N,Y
R3D3Z1GLR13TEM,5,23,25,N,Y
R27GFRI8LTNRUX,5,32,32,N,N
R6WEFM08RZYGX,5,31,35,N,Y
R3PSOKKOTN40T2,5,147,152,N,Y
R34MWA9UL9NERQ,5,37,38,N,N
R14DP10U0YMNV3,5,117,131,N,N
R4DA9A8RW06GB,1,37,40,N,Y
RUUW3M6V5VV3B,5,47,48,N,Y
R4RKIJCVC6DBB,5,68,82,N,Y
R191JM1EQF4A0G,4,20,23,N,Y
R1A5VCRWY8ZATV,5,22,22,N,N
R2O9Z9LMWPJ34R,2,39,40,N,Y
R1VMXBI4S4MZED,3,52,59,Y,N
R29KUNAMX1NZ98,5,152,165,N,Y
R2O221OWPX19AV,2,26,32,N,N
R10FCDFTTYBV35,1,28,31,N,Y
R2RHNS2TRSVRFY,5,23,24,N,Y
RMCP83NFN421P,5,101,103,N,Y
RQY4LNRZ7OFSA,3,56,73,Y,N
RBP04LI8JPRVJ,3,20,20,N,N
R1RCXBQ0TXLSTY,5,29,32,N,Y
RWWX1GFEONPKT,1,30,64,N,Y
R2M9IG0RQYS0Y1,4,31,31,N,Y
R6HZNB3AKVKOX,5,21,21,N,N
R1UAW10J8IT8ES,5,21,21,N,Y
R3S4CFAMUY1AYS,1,36,37,N,Y
R2OWYUS6JR0HGC,1,64,76,N,N
R3W0G4V9H5ZEFR,5,49,50,Y,N
R2VVGVJNL8BCSU,5,365,391,N,Y
R2BU24W2XX1EL1,1,27,31,N,N
R1C46RGKKN8M0C,3,41,44,N,Y
R1JA21ICWO9ISY,5,69,77,N,Y
R32KLIIST9RV2U,1,42,45,N,Y
R13LM2M7DGB2DT,5,22,23,N,Y
RCQG16X0BUHF0,5,23,25,N,N
R2U9FARI6FAF2I,1,49,53,N,N
R1RATCEE5IL4D,4,71,107,N,N
R1C7PF2PWUAYM2,3,23,25,N,Y
R11GMQNQ0CZEBB,1,23,41,N,Y
R4RBS5XI5IGM5,4,44,46,N,Y
R33TA5E0CNKQ8O,4,25,32,N,N
R2H45PLS9VLLYO,3,21,21,N,N
RORZIBIWHUYIR,3,73,79,N,Y
R362OSR7THARP9,1,26,30,N,N
R5LCVDVE2AOPO,2,22,24,N,N
R3JJ7QN9E3252L,5,65,69,N,Y
R39RHQZLEEG7NN,1,31,32,N,N
RHUIRU36W3DFG,1,29,33,N,Y
RSDBNZ2PRYR3J,1,37,47,N,Y
R2O62NZ9IN68CI,5,28,28,N,Y
R3DQYCFK8ASOYY,5,87,90,N,N
RJQ8Y315DBE5Z,5,29,31,N,N
R3B7RZPN1WVDZT,5,65,65,N,Y
R2ZZLLKUFALL4O,4,35,36,N,Y
R37SZN9MS6V0WC,5,128,134,N,Y
R114NCSK342G93,1,24,33,N,Y
RWPKJY02F0H71,3,26,26,N,N
R2YYSO24PTJN0Z,1,23,25,N,N
R3NXPX7UZ7LQR6,5,24,27,N,Y
R2C8JRTAD3FYSV,1,29,30,N,Y
R10NB0G2LG5SAC,4,23,26,N,N
R2CLTY7U7USXBG,5,27,29,N,Y
R1TOP7PBLX0Z0O,5,33,179,N,N
R70LSA2XZE1PQ,1,33,53,N,Y
R3KWPZUL5M6BRL,5,23,26,N,N
RJZ7QLB6J7ESD,5,80,86,N,Y
R24Y005FHSZPQO,1,28,31,N,Y
RYJCUA7YZ7VKQ,5,334,336,N,Y
R1120LFKIFK14K,4,37,39,N,Y
R38FBPSLWML8ES,5,23,28,N,Y
R1B52LJ35ZC1E,3,21,23,N,N
R3210BJBRCQ6YV,5,21,22,N,Y
R2P9SST01GHQDD,5,117,118,N,Y
R2YVIPUCWWYK31,1,108,116,N,Y
R1MKWHWLBQ0N7O,4,31,34,N,N
R1V51P0T99018H,1,30,31,N,N
R38KPGQEESSWHS,4,28,28,N,Y
R13EVJ9JZYSJFH,2,38,40,N,N
R2BM95V6SFVO39,5,23,26,N,Y
R17DAFT52HYZ2U,5,40,43,N,Y
R3RO4ABKYOK4E4,5,21,21,N,N
R377WEKMH22IYT,2,33,34,N,Y
R26YO2QQ7SLYCM,5,26,27,N,N
R3YD1CVQF2YTF,4,33,36,N,Y
R1NGTEE8XVVBOE,3,28,30,N,N
RIHRTJ7JM8E5P,5,31,31,N,Y
R3JAHGI7TPIGII,5,93,97,N,Y
RD6VIZJTZKE8U,5,41,45,N,Y
R8I0ARLGZ1S6U,1,20,22,N,Y
R8TWUHV1YI6U6,1,20,20,N,N
R1PHIFNJYFI60I,3,111,117,N,N
RA00PN4Y50PZO,5,20,30,N,N
RV6YVCKHQIR7R,1,27,39,N,N
R2KV7VVDW5YIP9,3,141,163,N,N
R2RPAGK4T6XMQD,5,29,30,N,Y
R3BLPPMXX51IAM,5,24,25,N,N
R17TZIZO2UDI1H,2,24,26,N,N
R22SXUWK6QPEZ8,2,146,168,N,N
R2I8JMPZD2EA0I,3,27,29,N,Y
R1VY2K60VDD3WY,3,34,36,N,N
RZFP3B1A2CFD6,3,41,44,N,Y
R3VHVQZ70DKH6W,5,28,28,N,Y
R3MSR493TY6SYT,4,240,245,N,N
R2FH3MZKUDCZ8R,1,32,38,N,N
R3HN2GW0ZNU7ZY,5,105,105,N,N
R2H9KS93VWX9XT,4,127,138,N,N
R3DZJ9AOKRYHVD,5,20,20,N,Y
R1UB5TBFY02L9W,1,42,44,N,Y
R3SNTQQQD2NLZL,4,55,62,N,N
RWWTITDNI19WM,5,25,26,N,N
R4QB82J1BFH98,4,22,25,N,Y
RRMSK11XEBPC,2,23,24,N,Y
RMDLLQ2V5SRZ0,5,20,21,N,Y
R12WQLWP8LU7O1,5,23,26,N,Y
R1MDULZ00EGIYO,1,27,29,N,Y
R1LSN90DMY3325,5,85,89,N,Y
R2MULKMMF4UTC5,4,92,95,N,Y
RNSG7YGJSZX98,5,24,24,N,Y
RW2QYHS8TN4QQ,1,24,26,N,N
R1QMAOAT6JZG09,5,31,36,N,N
R3ACBQYD4KFHX7,5,21,25,N,Y
R37BRQZMJI8WKN,5,61,73,N,N
R1HZ9LADM4BE5T,5,42,42,N,Y
RNSOSXVCKNXE6,5,128,132,N,Y
RXLDIVA5M0K7M,5,26,27,N,Y
R33XMR7GHHF4TK,5,40,42,N,N
R1MVYRVHN7LH6S,4,115,115,N,N
RU1ZW272JRBA2,4,26,27,N,Y
R2AK24FXQ0TW95,5,52,67,Y,N
R3GHTNCM72TGVH,5,32,34,N,Y
R12H0ZSO3DX6I7,3,21,24,N,Y
R2M2RJMS4UQ8MH,4,54,56,N,Y
R2EF6UWEIO9TFC,5,77,84,N,Y
R3O7Q0ZREBT1WH,5,71,71,N,Y
R2B1KRS7N2NTQV,3,23,31,N,Y
R1MNS3EGP6BC90,5,21,21,N,N
R18CROK4NC4G8P,1,42,46,N,N
RJWCEVQXJOYIT,5,21,21,N,N
RHCPMD19G3KIH,1,35,36,N,Y
R293XUL1RNDRGD,5,44,44,N,Y
R2VXYDV9LR0UUP,4,261,266,N,N
RZY6JYBNGJ9L3,5,27,31,N,Y
R1MSRJG79NKFEL,2,20,20,N,Y
R187T5W7HI5BI6,5,24,24,N,Y
RQZMFSOOMMM5O,1,20,29,N,Y
R1IEP2XSSF73LL,5,33,36,N,Y
R3FVGKJ6JVU8HJ,5,24,25,N,Y
R18C198L7LTWK5,1,25,26,N,N
R10OU6J2O2A9BV,4,22,23,N,Y
R23KHD08GSRZ70,2,67,76,N,N
RS6UM14RKHXOE,2,22,22,N,N
R1VAO0KFB99245,5,278,289,N,N
R9WV89JZRMEHX,1,30,33,N,Y
R2TMJVOXC2ZIX4,5,61,76,N,Y
R1YV2E3WEMUUAK,5,23,29,N,N
R33ZNSMRWQXGH7,4,74,90,N,N
R2FXZJQ9UEBW5B,4,26,26,N,N
R384PXTLH9PS9Y,2,23,23,N,N
R1TRBI6IMMPZNJ,1,27,33,N,N
R2BIMS2OXE9AGY,1,23,26,N,Y
R2A6T24EQ59K9R,5,22,23,N,Y
R13DPW8SJYM7WY,2,23,26,N,Y
R14OZ3EUVHMGLC,5,49,50,N,Y
RQ0FHG4MZQ9JU,5,22,24,N,Y
R6EMDVYQUY2V3,4,21,24,N,Y
RG8INLGTDG76W,2,94,106,N,Y
R3M1V4310763N,3,145,160,N,Y
R1DWA75RDUFATI,5,20,25,N,Y
R3OKO9ROUNHV2M,1,21,22,N,Y
R1ITX85D1V139P,5,30,30,N,Y
RVX1BH8S18XX5,5,30,31,N,N
R228GB4F075H79,4,21,21,N,Y
R17TJ28LHWCNS5,2,21,21,N,N
RNKVTJ8X0TDBY,5,53,58,N,Y
R9WECMYVMRHBZ,4,33,35,N,N
RYKOJ1U3FMG86,4,23,28,N,Y
RMF59WW7GL96L,3,24,25,N,N
R281XRZV198MGA,4,28,30,N,N
R1GMU0O6NQQBNA,1,28,30,N,Y
R2W10C5LS7VGRY,5,37,44,N,Y
R8LS2397J8FGK,4,36,37,N,Y
R18YES8HAIJ34K,5,80,87,N,N
R39W31L8N6HDDA,5,127,133,N,Y
R3DY5PVYQR6WZ3,5,36,38,N,Y
RXMH5ON32YCM1,4,24,25,N,N
R1CAVKHLVKAGRD,1,26,34,N,N
R3TWA3X87ZXFV3,1,43,47,N,Y
R3026TKHXDQZ7E,5,41,44,N,Y
R2AC8IZ62RI5XO,1,147,165,N,N
R21VX0EXSWWQ09,2,20,21,N,N
RQMAYTCVJJFCK,1,60,71,N,N
R19D5XMJID8TVZ,3,24,26,N,N
R111B545OIA0BB,5,25,30,N,Y
R29SJNFGLIXECN,2,48,51,N,Y
R54OV3C1PK4H3,5,65,67,N,Y
RPE7HHA2SH2SD,1,40,44,N,N
R2N81SJH9BV8GH,4,85,89,N,N
R301CQSVTF75UV,2,35,39,N,N
R1XUS4O6BDUDG4,5,51,55,N,N
R280BSZ2ZGXLE5,5,38,39,N,Y
R19BW3UAG8AMY1,5,38,38,N,N
R27TR7UVDO3UMM,2,22,25,N,Y
RWQ0HVIEFSARC,4,28,29,N,N
R2USK4572ELV73,3,64,70,N,Y
RLKVCYLUUTGCW,5,23,25,N,Y
R36G10K5UFT3QN,5,20,21,N,N
R3BSVD65069YFX,2,31,33,N,N
R3VRVBQ7KY6UPI,1,26,29,N,N
R170PTRI73EJAT,1,108,116,N,N
R9DFDGCQEVLX,4,21,22,N,N
R1A5CECEKPNXUF,1,32,35,N,N
R17W1AZTJ15TC2,5,130,132,N,Y
R1RONQP3BRP295,1,21,22,N,N
R21DI2DUT7SSV8,4,27,27,N,N
R1IKAG4RWLD1DF,2,33,34,N,Y
R2PRF3L4VCNIU6,5,22,24,N,N
R1VPQTVC1SDGE8,3,46,46,N,Y
R1XD9GAQ358NBV,4,34,36,N,N
R3298ADIKQPP2S,4,33,34,N,Y
RDIFYW0R90855,5,42,44,N,Y
RNZKS6WQEUD3C,1,21,24,N,N
R13HOJI0S8EMCZ,1,20,21,N,Y
R2R592XW0W5EBD,5,52,56,N,Y
R3Q87N17KRWG3N,4,115,120,N,Y
RKSHYGPEI5OR0,1,38,54,N,Y
R4TM93ATZIQBI,5,26,29,N,Y
R3BV0N09IN4OR9,4,92,95,N,Y
RML1PNQUGFDO4,1,22,24,N,N
R1UTRC2F1GEB3G,5,58,59,N,N
R20F3SRDZLEGJS,3,49,51,N,Y
R1NUB8LIDFZENH,1,33,39,N,Y
R1JDGRDNPQG90,2,37,39,N,N
R3VSYEJPN64ZJM,1,93,104,N,Y
R1J3TCF0XFCWW4,5,23,25,N,N
RY6ZZXKP6RGGO,1,27,29,N,Y
R6ZB99BBF628O,2,21,24,N,N
R34SKWFF3LNV4T,5,21,22,N,Y
R1OTMKGDQ362RF,1,42,43,N,N
R3F1MII7S5NU37,4,108,112,N,Y
RSS5GE21X0VN7,5,23,24,N,N
RCT8OFCC2C167,3,33,35,N,Y
R3SC5ZR6XTE8BO,2,58,63,N,N
R2SOE0OSMMX1KL,1,114,118,N,N
R18668H192BJJ0,5,44,45,N,N
R1WLUXHJNHG8DI,4,85,97,N,N
R8CU9M4Y0QMCQ,5,29,29,N,Y
RMPZ7421N3S2P,5,78,82,N,Y
R3GO8VJ1XTJKIW,3,29,29,N,Y
RAD35E5N0MFK8,5,253,268,N,Y
RNWV14QNMKZ3K,5,56,57,N,Y
R2RKQV76EGJEYP,5,21,21,N,Y
R3PCSBAQ7NT9ZS,5,46,46,N,Y
RAFAV0WV56JHW,5,20,22,N,Y
RVNPHESY00AY9,4,39,39,N,N
R34PUZQTRHWX1L,1,21,29,N,N
R2SOZQK1HIJD0K,5,23,23,N,Y
R299PP3VBZC0RW,5,23,23,N,Y
R1G3POQMJ34XEJ,5,47,48,N,Y
R18J123TXMM1X0,5,20,21,N,Y
R36KUQ4IYEG6VK,1,60,66,N,Y
R1DHNCK0J42190,3,23,23,N,N
R1FZ6E4OVCXXP8,5,20,20,N,N
R1RJICSHZJ3EXQ,2,34,35,N,N
R61VM43IDR6MM,4,23,28,N,Y
RR3H458UNREYS,1,22,26,N,N
R1SXWNL6XDQ1H4,5,20,20,N,N
R23GAIZRYAROKD,2,100,119,N,Y
R2BWZ2FWAGEG3J,5,25,28,N,N
R1DHOWIVZ25XPQ,4,344,352,N,N
R7XGHJG4NU6HN,3,25,31,N,Y
R2HIOIUJDSXV3D,1,34,51,N,Y
R1EE94Y88JD6WC,4,416,433,N,Y
R2KVSI7IECQTRD,5,92,98,N,Y
R1AXZTCMU5NDTM,5,31,33,N,Y
RQROD750JUWGS,1,72,148,N,N
R3M7BUX3XY3YMI,5,228,231,N,Y
R2LXEJSOT04XML,5,52,60,N,Y
R1GAYFAP64HZTT,5,25,28,N,Y
R39VV24QHQHY1E,5,20,20,N,Y
R6FDIFUHR3RMN,5,20,23,N,Y
R267HXQNBC93DS,5,190,191,N,Y
R3BO3IBVOBYSOQ,5,39,44,N,N
RV5JS5WN4GHT5,3,54,58,N,N
R1F7B98EIIO2FV,5,143,154,N,Y
R2A76E28VVGDOA,5,46,47,N,Y
R2U4LJA9DML63R,4,39,43,N,Y
R25W9AKGUV6J2A,5,36,38,N,Y
R3KCPHHNI14XPW,5,29,37,N,N
R3BGLGJ3AU0FCA,1,133,136,N,Y
R3ULL773K3PMTK,4,20,21,N,N
R2W4EN4SRAU78C,4,166,171,N,N
R15K95ZLMGSEIN,1,28,34,N,N
R17NU7R0SJADAM,5,25,27,N,Y
R1GH3L0T8VFI2A,5,29,30,N,Y
R3R78E8ZR64WIH,5,249,259,N,N
R222CH7IMYYY49,4,21,21,N,N
R3R81WH9WS3753,5,25,26,N,N
R3FQW0N06402C5,5,27,28,N,Y
R2A8K54KU06X2C,5,37,40,N,N
R2JW39BW9T1SFJ,5,39,46,N,Y
R2QKRSSL4CZRVU,3,20,22,N,Y
R3STQR7GGW8G3A,5,22,25,N,Y
RN78D03BQHU1K,5,40,43,N,N
R27GE9J4JNSG5Y,5,22,23,N,N
R10B09877F1AYS,1,29,32,N,N
R2W1LNKIUSGB11,4,100,101,N,Y
R1TUG5N3YHF3BM,1,23,25,N,N
R2F6G2CLND0FUP,2,29,31,N,Y
R2T79AFKH7X9QH,5,37,38,N,Y
R11XPJRSM075YJ,5,21,23,N,N
REWKVZ2HO5VIM,3,487,581,N,N
R3339OIUJJPL0R,3,23,23,N,Y
R1GI1J0AI4YLL1,3,20,21,N,N
R13HTMXE2ND8VI,4,56,62,N,Y
R3R3T2I2DJDA10,2,31,42,N,Y
RFD8HWGVX4GC8,4,39,41,N,N
R396OU2FQR6TRL,2,368,371,N,N
R3D3TMYRYNUGAE,1,68,78,N,Y
R3LWKI573YWB2E,1,22,29,N,N
R13QBKE966Z3BP,5,20,22,N,N
R1Q6OA4DBUF5RQ,5,22,24,N,N
R2HFP3Q3CUO045,5,25,27,N,Y
R6VKYXVX3KZZB,1,50,60,N,N
R273LC4WYKNP5A,4,40,40,N,Y
R2DDGH1AR6L1YR,5,41,43,N,N
R2BPR2MM1WC7AE,5,22,25,N,N
R9A84T6EEQLMW,1,42,43,N,Y
R29CM6S96RG40S,5,153,169,N,N
R2PVSK54W14K7F,2,39,43,N,Y
R3QF7JO20SU3WS,5,36,40,N,N
RKBTUIDT4HYD3,1,32,38,N,Y
R2TNXNOB04DYKD,1,24,25,N,Y
R3BQWQCBMPPHOE,4,35,38,N,Y
R1H0VTRC4C5JAI,1,23,27,N,N
R1WR21HP1X69U4,5,54,57,N,Y
R2LIGHBNLYUCUT,4,74,78,N,N
RXO3NRUEQ3JIA,5,115,122,N,Y
R1GN1J9UROWUNG,3,29,35,N,Y
R34E8Y0FC25XBK,1,37,38,N,Y
R3R9E094I0GFJB,3,22,25,N,Y
RA3A1HRVPQ8I4,1,27,56,N,N
R3A2MCPYA15MFQ,4,38,47,N,Y
R20ZP2Y7H91PEK,1,20,21,N,N
RC1JLR9A9U6DA,3,24,25,N,N
RUILGUYOT6P7G,2,22,29,N,N
R2LJV9880JDUJO,5,285,287,N,Y
R3RYQQAD68NRGE,5,21,21,N,Y
RY89ZJRVHU8IG,3,33,47,N,Y
R3TFRE39GOBSTS,5,37,39,N,Y
R2OYXF55SEIUDK,1,30,30,N,Y
R3OVH1JFMFMKQ3,1,35,50,N,N
R3CL7SCZQGKXGC,1,38,42,N,N
R35AT39JB7CXDF,5,51,53,N,Y
R1ASPPRO9FSSYA,1,26,32,N,Y
R136SKM87RNFAQ,2,38,42,N,Y
R3VYV42T685FI9,5,22,24,N,N
RFRGY41U80X8L,4,105,107,N,N
R1Y5ZTPS265ASO,1,34,34,N,N
RKZHJAWD0NGZ6,4,22,24,N,N
R2X40B5FRHFIVJ,4,26,32,N,Y
RJAIAKMPVDM66,4,47,51,N,Y
R3K23RDEYHN4EA,5,38,40,N,N
R9YV4Y9RDWEO9,5,23,33,N,N
R2XY77IFT938NE,5,49,52,N,Y
R3GQ8IB0CXK9PD,5,94,104,N,Y
RDXR7CWF3X7SW,5,34,36,N,N
R3MLJ34XWFJ2OK,4,35,42,N,N
R32H14SXQW7V2T,5,52,53,N,Y
R13IVDOSR607JC,5,660,674,N,N
R22FSK4WASUOT4,1,24,27,N,N
R33MWVVN72F60M,1,21,23,N,Y
RATU3LDH1ANQA,1,28,32,N,N
ROIAHNPW2M8SX,3,65,70,N,N
R46H1AZQ00568,1,38,45,N,Y
R88MX9FWQUQ21,5,21,21,N,Y
R93356ERTU4PM,4,25,27,Y,N
R2VC2L5YG7WSV3,1,23,73,N,Y
R5JGSQWLHQSF9,5,43,46,N,N
R1G0L7U2LJZCJ5,5,32,35,N,N
RY34A3AYL4LYH,5,35,37,N,Y
R13XXU7DBE9VM6,2,20,28,N,Y
R20V6I7ZXW2OHS,4,20,22,N,Y
R77SXUNMQAVFR,3,36,39,N,Y
R353D565GTQD2W,5,20,20,N,N
R1E12YJ80A5D99,1,39,60,N,Y
R1PX1JQA3YPNUM,2,30,37,N,Y
R3NMCD7IMNKXTG,5,51,58,N,N
R1K5Z8EVDMT1ZZ,3,33,40,N,Y
R1WZDBQCECR43O,1,29,30,N,Y
R3W381E1JASZCE,1,23,50,N,N
R1NTHZH5SEKHP6,5,24,28,N,Y
R389JRP6QUVMBI,4,37,39,N,Y
R1LKIQ22987TK5,3,33,33,N,Y
R2QAXCJFL1LJWH,5,23,25,N,Y
R24ABSJD9CRK4P,5,37,38,N,Y
R38AYO1KWN62AC,1,27,27,N,Y
RKX8JOI2RGA83,2,40,45,N,Y
R1AUC9VT5ZGIUC,5,30,44,N,N
R36YY2CGFQO44E,5,235,242,N,Y
R1SYUL5QF99LEB,5,26,28,N,Y
R3P5JM6PMI7CS7,5,63,65,N,Y
R9QYMFQPJ4JNW,1,32,35,N,Y
R10C5LDSAZ4QSU,3,91,98,N,N
RC529UJ2DPCD6,1,33,37,N,Y
R1107U85GVSYAB,1,36,47,N,Y
R345F4PPY91BS1,5,95,106,N,Y
R10VWEVADEKMZ0,2,38,40,N,Y
